generation,best_in_population,mean_fitness,global_best_fitness
821,922.298667,-146.630266,922.298667
822,922.298667,-243.976763,922.298667
823,922.298667,-156.950135,922.298667
824,925.253667,-42.767238,925.253667
825,925.253667,-273.832710,925.253667
826,925.253667,-201.075786,925.253667
827,925.253667,-132.426756,925.253667
828,925.253667,-234.159548,925.253667
829,925.253667,-174.878936,925.253667
830,925.253667,-389.701588,925.253667
831,925.253667,-352.908528,925.253667
832,925.253667,-268.982220,925.253667
833,925.253667,-269.986709,925.253667
834,925.287667,48.014607,925.287667
835,930.179000,-52.523841,930.179000
836,930.179000,-244.723449,930.179000
837,930.179000,-141.254073,930.179000
838,930.179000,18.497527,930.179000
839,930.179000,-75.969610,930.179000
840,930.179000,-221.175765,930.179000
841,930.179000,-248.384735,930.179000
842,930.179000,-316.105980,930.179000
843,930.179000,-52.743012,930.179000
844,930.242333,-116.377836,930.242333
845,930.242333,-381.272648,930.242333
846,930.242333,-341.005682,930.242333
847,930.242333,-276.377449,930.242333
848,930.242333,-233.267097,930.242333
849,930.242333,-136.346199,930.242333
850,930.242333,-353.268284,930.242333
851,930.242333,-347.166501,930.242333
852,930.242333,-292.522259,930.242333
853,930.242333,-294.365808,930.242333
854,930.242333,-293.600890,930.242333
855,930.242333,-188.418705,930.242333
856,930.242333,-222.359668,930.242333
857,930.242333,-265.745180,930.242333
858,930.242333,-244.248575,930.242333
859,930.242333,-225.482535,930.242333
860,930.242333,-274.294929,930.242333
861,930.242333,-289.987550,930.242333
862,930.242333,-382.447963,930.242333
863,930.242333,-383.567593,930.242333
864,930.242333,-365.258193,930.242333
865,930.242333,-345.281295,930.242333
866,930.242333,-336.548343,930.242333
867,930.242333,-131.020158,930.242333
868,930.242333,-380.012813,930.242333
869,930.242333,-518.760240,930.242333
870,930.242333,-530.717053,930.242333
871,930.242333,-393.979729,930.242333
872,930.242333,-330.773491,930.242333
873,930.242333,-489.096726,930.242333
874,930.242333,-278.819900,930.242333
875,930.242333,-275.475045,930.242333
876,930.242333,-223.238118,930.242333
877,930.242333,-270.685638,930.242333
878,930.242333,62.882476,930.242333
879,930.242333,-177.429941,930.242333
880,930.242333,-226.912212,930.242333
881,930.242333,-401.157232,930.242333
882,930.242333,-393.404972,930.242333
883,930.242333,-267.293778,930.242333
884,930.242333,-264.047030,930.242333
885,930.242333,-461.397510,930.242333
886,930.242333,-532.293124,930.242333
887,930.242333,-472.722715,930.242333
888,930.242333,-289.123153,930.242333
889,930.242333,-233.423307,930.242333
890,930.242333,-331.499871,930.242333
891,930.242333,-369.369769,930.242333
892,930.242333,-182.231416,930.242333
893,930.242333,-158.575338,930.242333
894,930.242333,-185.852146,930.242333
895,930.242333,-224.326743,930.242333
896,930.242333,-355.992152,930.242333
897,930.242333,-162.922162,930.242333
898,930.242333,-134.024449,930.242333
899,930.242333,-223.656404,930.242333
900,930.448667,16.499504,930.448667
901,930.448667,-362.665012,930.448667
902,930.448667,-286.377011,930.448667
903,930.448667,-336.865245,930.448667
904,930.448667,-498.319203,930.448667
905,930.448667,-424.410125,930.448667
906,930.448667,-281.229957,930.448667
907,930.448667,-347.665080,930.448667
908,930.448667,-289.957824,930.448667
909,930.448667,-355.759925,930.448667
910,930.448667,-271.305755,930.448667
911,930.448667,-132.287890,930.448667
912,930.448667,-384.212811,930.448667
913,930.448667,-296.937809,930.448667
914,930.448667,-158.589601,930.448667
915,930.448667,-211.718953,930.448667
916,930.448667,-60.629666,930.448667
917,930.448667,-201.761507,930.448667
918,930.448667,-193.061015,930.448667
919,930.448667,-94.783586,930.448667
920,930.448667,-272.406045,930.448667
921,930.448667,-459.871420,930.448667
922,930.448667,-477.330814,930.448667
923,930.448667,-379.503741,930.448667
924,930.696667,-385.338646,930.696667
925,930.696667,-192.122559,930.696667
926,930.696667,-175.860967,930.696667
927,930.696667,-90.733741,930.696667
928,930.696667,-64.597743,930.696667
929,930.696667,-332.972234,930.696667
930,930.696667,-319.242715,930.696667
931,930.696667,-262.561007,930.696667
932,930.696667,-401.850226,930.696667
933,930.696667,-308.201382,930.696667
934,930.696667,-236.022135,930.696667
935,930.696667,-226.957587,930.696667
936,930.696667,-224.456148,930.696667
937,930.696667,-320.879612,930.696667
938,930.696667,-238.193304,930.696667
939,930.696667,-253.770949,930.696667
940,930.696667,-209.210298,930.696667
941,930.696667,-385.213670,930.696667
942,930.696667,-431.480736,930.696667
943,930.696667,-482.626670,930.696667
944,930.696667,-392.928130,930.696667
945,930.696667,-380.113996,930.696667
946,930.696667,-346.311413,930.696667
947,930.696667,-288.622371,930.696667
948,930.696667,-397.597596,930.696667
949,930.696667,-329.147556,930.696667
950,930.696667,-251.303197,930.696667
951,930.696667,-358.239503,930.696667
952,930.696667,-296.480120,930.696667
953,930.696667,-63.986924,930.696667
954,930.696667,-57.155094,930.696667
955,930.696667,-28.824744,930.696667
956,930.696667,-123.651070,930.696667
957,930.696667,-216.481735,930.696667
958,930.696667,-236.604428,930.696667
959,930.696667,-186.580101,930.696667
960,930.696667,-45.545709,930.696667
961,930.696667,-186.445800,930.696667
962,930.696667,-368.830163,930.696667
963,930.696667,-158.183139,930.696667
964,930.696667,-286.630071,930.696667
965,930.696667,-256.453100,930.696667
966,930.696667,-300.968846,930.696667
967,930.696667,-317.431897,930.696667
968,930.696667,-295.559793,930.696667
969,930.696667,-308.355389,930.696667
970,930.696667,-250.937724,930.696667
971,930.696667,-469.266827,930.696667
972,930.696667,-337.065652,930.696667
973,930.696667,-228.631047,930.696667
974,930.696667,-138.037820,930.696667
975,930.696667,-124.217828,930.696667
976,930.696667,-168.575386,930.696667
977,930.696667,-355.766563,930.696667
978,930.696667,-465.504394,930.696667
979,930.745667,-424.412226,930.745667
980,930.745667,-404.878051,930.745667
981,930.745667,-377.441852,930.745667
982,930.745667,-428.292695,930.745667
983,930.745667,-475.020052,930.745667
984,930.745667,-361.300427,930.745667
985,930.745667,-137.783613,930.745667
986,930.745667,-229.192057,930.745667
987,930.745667,-142.826153,930.745667
988,930.745667,-209.177843,930.745667
989,930.745667,-338.101994,930.745667
990,930.745667,-288.375706,930.745667
991,930.745667,-365.959444,930.745667
992,930.745667,-351.413175,930.745667
993,930.745667,-216.504177,930.745667
994,930.745667,-407.371844,930.745667
995,931.218667,-210.766621,931.218667
996,931.218667,-373.675248,931.218667
997,931.218667,-405.895711,931.218667
998,931.218667,-407.919866,931.218667
999,931.218667,-201.982775,931.218667
1000,931.218667,-15.171457,931.218667
