generation,best_in_population,mean_fitness,global_best_fitness
111,-204.305360,-739.668926,-204.305360
112,-204.305360,-783.359475,-204.305360
113,-190.875632,-730.721562,-190.875632
114,-190.875632,-828.403078,-190.875632
115,-190.875632,-656.935651,-190.875632
116,-190.875632,-744.420397,-190.875632
117,-141.776368,-677.237738,-141.776368
118,-141.776368,-725.881808,-141.776368
119,-141.776368,-797.568614,-141.776368
120,-141.776368,-752.106493,-141.776368
121,-141.776368,-713.226731,-141.776368
122,-141.776368,-565.133177,-141.776368
123,-141.776368,-539.304350,-141.776368
124,-141.776368,-677.935600,-141.776368
125,-141.776368,-710.018156,-141.776368
126,-141.776368,-673.235191,-141.776368
127,-141.776368,-640.878690,-141.776368
128,-141.776368,-772.960201,-141.776368
129,-141.776368,-646.179495,-141.776368
130,-141.776368,-646.935352,-141.776368
131,-141.776368,-678.606962,-141.776368
132,-141.776368,-750.075522,-141.776368
133,-133.095840,-644.458248,-133.095840
134,-133.095840,-698.643937,-133.095840
135,-133.095840,-653.419176,-133.095840
136,-133.095840,-644.014802,-133.095840
137,-133.095840,-621.953596,-133.095840
138,-133.095840,-670.918820,-133.095840
139,-129.503680,-489.557324,-129.503680
140,-129.503680,-638.532366,-129.503680
141,-129.503680,-664.868730,-129.503680
142,-129.503680,-697.598386,-129.503680
143,-129.503680,-695.165910,-129.503680
144,-129.503680,-702.557026,-129.503680
145,-129.503680,-706.494106,-129.503680
146,-129.503680,-557.223593,-129.503680
147,-129.503680,-629.249544,-129.503680
148,-129.503680,-694.058930,-129.503680
149,-129.503680,-741.118790,-129.503680
150,-129.503680,-799.089749,-129.503680
151,-129.503680,-701.488307,-129.503680
152,-129.503680,-709.724231,-129.503680
153,-129.503680,-804.622230,-129.503680
154,-129.503680,-787.404803,-129.503680
155,-129.503680,-741.701685,-129.503680
156,-125.740960,-645.376404,-125.740960
157,-125.740960,-712.193623,-125.740960
158,-125.740960,-702.508229,-125.740960
159,-125.740960,-743.292331,-125.740960
160,-125.740960,-652.190484,-125.740960
161,-29.226016,-646.795486,-29.226016
162,-29.226016,-652.782491,-29.226016
163,-29.226016,-678.196074,-29.226016
164,-29.226016,-615.552282,-29.226016
165,-29.226016,-601.214170,-29.226016
166,-29.226016,-546.845891,-29.226016
167,-29.226016,-749.738053,-29.226016
168,-29.226016,-792.635773,-29.226016
169,-29.226016,-776.839244,-29.226016
170,-29.226016,-782.970243,-29.226016
171,-29.226016,-731.717906,-29.226016
172,-14.960320,-637.695310,-14.960320
173,-14.960320,-745.917804,-14.960320
174,-14.960320,-645.165776,-14.960320
175,-14.960320,-701.351271,-14.960320
176,-14.960320,-603.357372,-14.960320
177,-14.960320,-748.683172,-14.960320
178,-14.960320,-570.342207,-14.960320
179,-14.960320,-557.026138,-14.960320
180,-14.960320,-682.520296,-14.960320
181,-14.960320,-636.099710,-14.960320
182,-14.960320,-595.457149,-14.960320
183,-14.960320,-600.923571,-14.960320
184,-14.960320,-942.113206,-14.960320
185,-14.960320,-734.492266,-14.960320
186,-14.960320,-812.201709,-14.960320
187,-14.960320,-659.296116,-14.960320
188,-8.359360,-700.527369,-8.359360
189,-8.359360,-681.446924,-8.359360
190,-8.359360,-689.830853,-8.359360
191,-8.359360,-830.470757,-8.359360
192,-8.359360,-771.639122,-8.359360
