generation,best_in_population,mean_fitness,global_best_fitness
76,995.718000,118.711554,995.718000
77,995.718000,317.026994,995.718000
78,995.720000,179.800157,995.720000
79,995.720000,213.595097,995.720000
80,995.720000,100.282868,995.720000
81,995.720333,282.869290,995.720333
82,995.720333,17.277432,995.720333
83,995.720333,-133.288316,995.720333
84,995.730000,190.527518,995.730000
85,995.730000,111.930907,995.730000
86,995.730000,64.692554,995.730000
87,995.730667,326.586033,995.730667
88,995.730667,363.549461,995.730667
89,995.736000,261.948312,995.736000
90,995.736000,133.267719,995.736000
91,995.736000,274.805255,995.736000
92,995.736000,148.011628,995.736000
93,995.736000,187.262707,995.736000
94,995.736000,199.485160,995.736000
95,995.736000,72.200293,995.736000
96,995.737000,175.135651,995.737000
97,995.737000,-9.038862,995.737000
98,995.737000,129.504633,995.737000
99,995.737000,88.212347,995.737000
100,995.737000,-13.798819,995.737000
101,995.737000,44.310698,995.737000
102,995.738000,239.201567,995.738000
103,995.738000,140.376218,995.738000
104,995.742667,220.654971,995.742667
105,995.742667,169.477798,995.742667
106,995.742667,278.881060,995.742667
107,995.742667,266.317649,995.742667
108,995.742667,137.129812,995.742667
109,995.742667,366.242084,995.742667
110,995.742667,73.337349,995.742667
111,995.742667,228.149664,995.742667
112,995.742667,-10.889568,995.742667
113,995.743000,173.789211,995.743000
114,995.743000,-120.586336,995.743000
115,995.743000,160.539212,995.743000
116,995.743000,5.965656,995.743000
117,995.743000,264.509165,995.743000
118,995.743000,299.477449,995.743000
119,995.743000,156.880639,995.743000
120,995.743000,196.073474,995.743000
121,995.743000,144.782992,995.743000
122,995.743000,32.292503,995.743000
123,995.743000,-190.502521,995.743000
124,995.743000,352.606207,995.743000
125,995.743000,188.053764,995.743000
126,995.743000,92.658642,995.743000
127,995.743000,202.512552,995.743000
128,995.743000,327.615261,995.743000
129,995.743000,290.470773,995.743000
130,995.743000,294.557478,995.743000
131,995.743000,102.097755,995.743000
132,995.743000,103.762538,995.743000
133,995.743000,187.391542,995.743000
134,995.743000,75.322142,995.743000
135,995.743000,277.484985,995.743000
136,995.743000,106.718390,995.743000
137,995.743000,7.304105,995.743000
138,995.743000,-42.303496,995.743000
139,995.743000,81.860380,995.743000
140,995.743000,349.649417,995.743000
141,995.743000,77.305171,995.743000
142,995.743000,296.662612,995.743000
143,995.743000,-8.758491,995.743000
144,995.743000,-142.115541,995.743000
145,995.743000,29.493829,995.743000
146,995.743000,224.208674,995.743000
147,995.743000,120.521638,995.743000
148,995.743000,0.234369,995.743000
149,995.743000,449.884442,995.743000
150,995.743000,338.911383,995.743000
151,995.743000,19.107316,995.743000
152,995.743000,-88.701853,995.743000
153,995.743000,-2.986836,995.743000
154,995.743000,217.939654,995.743000
155,995.743000,221.080052,995.743000
156,995.743000,130.745791,995.743000
157,995.743000,-12.194921,995.743000
158,995.743000,475.375207,995.743000
159,995.743000,374.076819,995.743000
160,995.743000,200.126395,995.743000
161,995.743000,-112.327374,995.743000
162,995.743000,-176.289086,995.743000
163,995.743000,102.397560,995.743000
164,995.743000,263.907069,995.743000
165,995.743000,143.521292,995.743000
166,995.743000,349.569902,995.743000
167,995.743000,5.339571,995.743000
168,995.743000,218.428850,995.743000
169,995.743333,188.221011,995.743333
170,995.743333,177.532646,995.743333
171,995.743333,132.366028,995.743333
172,995.743333,205.386372,995.743333
173,995.743333,168.242074,995.743333
174,995.743333,189.026758,995.743333
175,995.743333,324.950387,995.743333
176,995.743333,266.901897,995.743333
177,995.743333,64.501261,995.743333
178,995.743333,42.886399,995.743333
179,995.743333,114.933409,995.743333
180,995.743333,148.440152,995.743333
181,995.743333,287.516169,995.743333
182,995.743333,174.871519,995.743333
183,995.743333,-168.848620,995.743333
184,995.743333,-48.662623,995.743333
185,995.743333,277.012053,995.743333
186,995.743333,206.452320,995.743333
187,995.743333,193.866756,995.743333
188,995.743333,90.496206,995.743333
189,995.743333,-79.313871,995.743333
190,995.743333,56.848300,995.743333
191,995.743333,241.792593,995.743333
192,995.743333,89.711053,995.743333
193,995.743333,304.639882,995.743333
194,995.743333,112.433661,995.743333
195,995.743333,-79.616760,995.743333
196,995.743333,265.242362,995.743333
197,995.743333,172.428917,995.743333
198,995.743333,7.977236,995.743333
199,995.743333,40.004343,995.743333
200,995.743333,290.401870,995.743333
201,995.743333,420.662813,995.743333
202,995.743333,-219.963185,995.743333
203,995.743333,-110.289301,995.743333
204,995.743333,48.344367,995.743333
205,995.743333,-38.232120,995.743333
206,995.743333,237.262037,995.743333
207,995.743333,-250.647120,995.743333
208,995.743333,118.072968,995.743333
209,995.743333,389.451176,995.743333
210,995.743333,249.673116,995.743333
211,995.743333,184.951500,995.743333
212,995.743333,284.362549,995.743333
213,995.743333,56.511606,995.743333
214,995.743333,-123.881212,995.743333
215,995.743333,-216.875697,995.743333
216,995.743333,-38.436042,995.743333
217,995.743333,278.616314,995.743333
218,995.743333,129.919118,995.743333
219,995.743333,45.841553,995.743333
220,995.743333,127.151123,995.743333
221,995.743333,221.987337,995.743333
222,995.743333,64.836299,995.743333
223,995.743333,223.963064,995.743333
224,995.743333,308.878499,995.743333
225,995.743333,237.120863,995.743333
226,995.743333,71.301583,995.743333
227,995.743333,29.767395,995.743333
228,995.743333,227.521466,995.743333
229,995.743333,-80.305640,995.743333
230,995.743333,184.164857,995.743333
231,995.743333,-128.760504,995.743333
232,995.743333,279.294221,995.743333
233,995.743333,176.938276,995.743333
234,995.743333,221.081060,995.743333
235,995.743333,338.022829,995.743333
236,995.743333,109.730632,995.743333
237,995.743333,85.156742,995.743333
238,995.743333,201.408559,995.743333
239,995.743333,117.315941,995.743333
240,995.743333,310.764828,995.743333
241,995.743333,96.112841,995.743333
242,995.743333,32.112473,995.743333
243,995.743333,137.079939,995.743333
244,995.743333,56.229953,995.743333
245,995.743333,68.094998,995.743333
246,995.754000,173.199442,995.754000
247,995.754000,296.556638,995.754000
248,995.754000,220.458423,995.754000
249,995.754000,22.364845,995.754000
250,995.754000,21.031819,995.754000
251,995.754000,309.917548,995.754000
252,995.754000,-1.821844,995.754000
253,995.754000,66.283311,995.754000
254,995.754000,140.659509,995.754000
255,995.754000,31.394346,995.754000
256,995.754000,-65.492099,995.754000
257,995.754000,7.279783,995.754000
258,995.754000,112.173091,995.754000
259,995.754000,28.828741,995.754000
260,995.754000,96.578078,995.754000
261,995.754000,80.987408,995.754000
262,995.754000,104.270097,995.754000
263,995.754000,178.377562,995.754000
264,995.754000,41.662783,995.754000
265,995.754000,191.768937,995.754000
266,995.754000,54.653624,995.754000
267,995.754000,289.538271,995.754000
268,995.754000,-40.404197,995.754000
