generation,best_in_population,mean_fitness,global_best_fitness
14,-353.309200,-353.309200,-353.309200
15,-353.309200,-353.309200,-353.309200
16,-353.309200,-353.309200,-353.309200
17,-353.309200,-353.309200,-353.309200
18,-353.309200,-353.309200,-353.309200
19,-353.309200,-353.309200,-353.309200
20,-326.033120,-352.763678,-326.033120
21,-326.033120,-352.218157,-326.033120
22,-326.033120,-349.520758,-326.033120
23,-50.979740,-355.305839,-50.979740
24,-8.613100,-305.711168,-8.613100
25,214.581400,-237.659127,214.581400
26,214.581400,-195.839581,214.581400
27,258.868600,-88.261883,258.868600
28,258.868600,-53.283538,258.868600
29,258.868600,-24.147054,258.868600
30,258.868600,-94.561814,258.868600
31,362.705200,-36.788090,362.705200
32,362.705200,-23.680521,362.705200
33,362.705200,28.006555,362.705200
34,362.705200,13.421807,362.705200
35,362.705200,2.694970,362.705200
36,362.705200,-7.821434,362.705200
37,362.705200,-10.128504,362.705200
38,362.705200,43.325771,362.705200
39,362.705200,-12.593651,362.705200
40,362.705200,-13.668052,362.705200
41,362.705200,7.530006,362.705200
42,362.705200,36.270708,362.705200
43,362.705200,40.694564,362.705200
44,362.705200,29.276166,362.705200
45,362.705200,64.205938,362.705200
46,362.705200,-1.331106,362.705200
47,384.972340,18.661479,384.972340
48,1000.000000,137.632889,963.534333
49,963.534333,147.580718,963.534333
50,966.305667,171.418176,966.305667
51,966.305667,307.590170,966.305667
52,966.840333,516.393855,966.840333
53,966.840333,140.668522,966.840333
54,966.840333,67.490713,966.840333
55,967.972333,267.058334,967.972333
56,969.200000,288.595143,969.200000
57,969.200000,288.335449,969.200000
58,969.200000,160.438700,969.200000
59,969.960333,185.370696,969.960333
60,971.761333,161.422024,971.761333
61,972.282333,296.944651,972.282333
62,972.282333,81.167214,972.282333
63,972.748333,227.840509,972.748333
64,972.748333,240.830019,972.748333
65,972.797333,76.851113,972.797333
66,975.666667,227.821897,975.666667
67,975.876000,244.728816,975.876000
68,975.876000,116.497958,975.876000
69,977.463667,50.729913,977.463667
70,977.463667,135.808360,977.463667
71,977.463667,134.754174,977.463667
72,977.463667,-44.054665,977.463667
73,977.463667,-55.886556,977.463667
74,977.463667,-134.468704,977.463667
75,977.508667,-152.580611,977.508667
76,977.508667,16.694217,977.508667
77,977.531333,-103.040776,977.531333
78,977.531333,-25.301010,977.531333
79,977.531333,7.176573,977.531333
80,977.531333,8.209277,977.531333
81,977.531333,22.526807,977.531333
82,977.531333,-156.606366,977.531333
83,978.006333,-29.364440,978.006333
84,978.077000,-145.363497,978.077000
85,978.077000,-45.625268,978.077000
86,978.281000,1.303081,978.281000
87,978.281000,2.002297,978.281000
88,978.281000,82.757791,978.281000
89,978.470333,36.355405,978.470333
90,978.773333,196.919596,978.773333
91,979.729667,79.200588,979.729667
92,979.729667,73.673790,979.729667
93,979.729667,157.434259,979.729667
94,980.002667,229.448847,980.002667
95,980.002667,51.649324,980.002667
96,980.002667,27.044517,980.002667
97,980.002667,102.453460,980.002667
98,980.002667,-15.005540,980.002667
99,980.197000,192.856959,980.197000
100,980.197000,94.590584,980.197000
101,980.197000,28.162429,980.197000
102,980.197000,0.367315,980.197000
103,982.108000,173.703639,982.108000
104,982.108000,181.262559,982.108000
105,982.108000,-14.425978,982.108000
106,982.108000,-10.034375,982.108000
107,982.108000,7.661987,982.108000
108,982.108000,159.865176,982.108000
109,982.108000,73.787046,982.108000
110,982.108000,200.127284,982.108000
111,982.108000,41.842680,982.108000
112,982.108000,14.326939,982.108000
113,982.108000,35.045543,982.108000
114,982.108000,-11.746837,982.108000
115,982.108000,134.295053,982.108000
116,982.108000,-51.035396,982.108000
117,982.108000,51.255345,982.108000
118,982.108000,9.041019,982.108000
119,982.108000,17.166578,982.108000
120,982.108000,123.553182,982.108000
121,982.108000,38.875481,982.108000
122,982.108000,48.535091,982.108000
123,982.108000,180.563625,982.108000
124,982.216000,-92.771052,982.216000
125,982.840667,50.164663,982.840667
126,982.840667,29.947947,982.840667
127,982.840667,142.496880,982.840667
128,982.840667,37.663465,982.840667
129,982.840667,109.482013,982.840667
130,983.201333,113.069968,983.201333
131,983.201333,-97.455775,983.201333
132,983.201333,20.537415,983.201333
133,983.201333,199.652998,983.201333
134,983.201333,255.868028,983.201333
135,983.201333,255.965494,983.201333
136,983.201333,210.041930,983.201333
137,983.201333,212.622147,983.201333
138,983.201333,103.122207,983.201333
139,983.201333,251.362121,983.201333
140,983.201333,167.061224,983.201333
141,983.201333,178.176812,983.201333
142,983.201333,76.397765,983.201333
143,983.201333,117.163027,983.201333
144,983.201333,84.076022,983.201333
145,983.201333,263.294479,983.201333
146,983.201333,21.128820,983.201333
147,983.201333,66.263009,983.201333
148,983.201333,70.274049,983.201333
149,983.201333,82.515811,983.201333
150,983.201333,165.424545,983.201333
151,983.201333,94.673183,983.201333
152,983.201333,204.078904,983.201333
153,983.201333,200.013056,983.201333
154,983.201333,86.191102,983.201333
155,983.201333,142.681059,983.201333
156,983.201333,93.840205,983.201333
157,983.511000,137.017225,983.511000
158,983.511000,194.582890,983.511000
159,983.511000,175.126400,983.511000
160,983.511000,134.184283,983.511000
161,983.511000,151.403702,983.511000
162,983.511000,112.557682,983.511000
163,983.511000,154.306613,983.511000
164,983.511000,173.008090,983.511000
165,983.619333,80.460177,983.619333
166,983.619333,219.811386,983.619333
167,983.859667,208.924617,983.859667
168,983.859667,143.456718,983.859667
169,983.859667,103.672032,983.859667
170,983.859667,193.704992,983.859667
171,984.335667,157.996213,984.335667
172,984.335667,109.819202,984.335667
173,984.335667,192.688107,984.335667
174,984.335667,73.692145,984.335667
175,984.335667,13.419501,984.335667
176,984.335667,73.978995,984.335667
177,984.335667,200.268383,984.335667
178,984.335667,82.582315,984.335667
179,984.335667,91.384678,984.335667
180,984.335667,134.302537,984.335667
181,984.335667,97.224376,984.335667
182,984.335667,357.278063,984.335667
183,984.335667,90.399773,984.335667
184,984.335667,157.514475,984.335667
185,984.335667,172.974735,984.335667
186,984.335667,173.534599,984.335667
187,984.335667,125.159903,984.335667
188,984.335667,42.390043,984.335667
189,984.335667,52.292150,984.335667
190,984.335667,84.347213,984.335667
191,984.335667,-91.426522,984.335667
192,984.335667,-6.938223,984.335667
193,984.335667,146.995940,984.335667
194,984.335667,133.759039,984.335667
195,984.335667,64.534033,984.335667
196,984.335667,126.174356,984.335667
197,984.335667,81.700674,984.335667
198,984.335667,121.622123,984.335667
199,984.335667,11.818243,984.335667
200,984.335667,69.142224,984.335667
201,984.600000,75.164322,984.600000
202,984.600000,127.194727,984.600000
203,984.600000,55.592238,984.600000
204,984.600000,-8.454584,984.600000
205,984.600000,-13.326667,984.600000
206,984.600000,242.313086,984.600000
207,984.600000,317.214591,984.600000
208,984.946667,188.394845,984.946667
209,984.946667,43.546134,984.946667
210,984.946667,36.781739,984.946667
211,984.946667,-62.049727,984.946667
212,984.946667,173.308134,984.946667
213,984.946667,184.827391,984.946667
214,984.946667,-74.814601,984.946667
215,984.946667,44.829995,984.946667
216,984.946667,174.164638,984.946667
217,984.946667,77.406247,984.946667
218,984.946667,76.614988,984.946667
219,984.946667,34.317709,984.946667
220,985.252667,195.670109,985.252667
221,985.252667,-17.792453,985.252667
222,985.252667,91.103899,985.252667
223,985.252667,205.858383,985.252667
224,985.252667,13.828402,985.252667
225,985.252667,102.180629,985.252667
226,985.252667,6.424558,985.252667
227,985.252667,43.692231,985.252667
228,985.252667,29.718262,985.252667
229,985.252667,50.856590,985.252667
230,985.252667,174.684053,985.252667
231,985.252667,138.009411,985.252667
232,985.252667,186.097817,985.252667
233,985.252667,99.268964,985.252667
234,985.252667,160.444368,985.252667
235,985.252667,178.349892,985.252667
236,985.252667,81.555964,985.252667
237,985.252667,153.222369,985.252667
238,985.252667,166.778478,985.252667
239,985.252667,197.851200,985.252667
240,985.252667,126.535635,985.252667
241,985.252667,143.494556,985.252667
242,985.252667,78.619944,985.252667
243,985.252667,111.115591,985.252667
244,985.252667,197.981948,985.252667
245,985.252667,71.695169,985.252667
246,985.252667,135.483600,985.252667
247,985.252667,56.958511,985.252667
248,985.252667,151.439938,985.252667
249,985.252667,119.731795,985.252667
250,985.252667,173.833624,985.252667
251,985.252667,48.996961,985.252667
252,985.252667,157.136598,985.252667
253,985.252667,99.326400,985.252667
254,985.252667,77.133359,985.252667
255,985.252667,131.498433,985.252667
256,985.252667,65.306965,985.252667
257,985.252667,103.355535,985.252667
258,985.252667,192.687140,985.252667
259,985.252667,104.301031,985.252667
260,985.252667,61.653139,985.252667
261,985.252667,68.767231,985.252667
262,985.252667,-52.253783,985.252667
263,985.252667,32.860393,985.252667
264,985.252667,143.536156,985.252667
265,985.252667,245.423777,985.252667
266,985.252667,106.848479,985.252667
267,985.730000,231.084413,985.730000
268,985.730000,170.321139,985.730000
269,985.730000,130.313661,985.730000
270,985.730000,71.441875,985.730000
271,985.730000,223.836645,985.730000
272,985.730000,230.371863,985.730000
273,985.730000,231.493813,985.730000
274,985.744000,244.136671,985.744000
275,985.744000,139.203652,985.744000
276,985.744000,204.348546,985.744000
277,985.744000,52.566972,985.744000
278,985.744000,98.593298,985.744000
279,985.744000,126.097158,985.744000
280,985.744000,74.838019,985.744000
281,985.744000,66.217527,985.744000
282,985.744000,94.504087,985.744000
283,985.744000,101.500025,985.744000
284,985.744000,114.319106,985.744000
285,985.744000,181.978471,985.744000
286,985.744000,220.805375,985.744000
287,985.744000,143.347906,985.744000
288,985.744000,160.281973,985.744000
289,985.744000,30.191716,985.744000
290,985.744000,45.681474,985.744000
291,985.744000,109.957878,985.744000
292,985.744000,223.318327,985.744000
293,985.744000,251.344660,985.744000
294,985.744000,304.232835,985.744000
295,985.744000,255.878698,985.744000
296,985.744000,151.894946,985.744000
297,985.744000,192.105734,985.744000
298,985.744000,261.861956,985.744000
299,985.744000,92.582338,985.744000
300,985.744000,180.642224,985.744000
301,985.744000,103.089301,985.744000
302,985.744000,114.743361,985.744000
303,985.744000,82.495308,985.744000
304,985.744000,130.694439,985.744000
305,985.744000,22.210240,985.744000
306,985.851333,82.036893,985.851333
307,985.851333,197.032372,985.851333
308,985.851333,55.074519,985.851333
309,985.851333,226.705123,985.851333
310,985.851333,51.467124,985.851333
311,985.851333,107.781764,985.851333
312,985.851333,158.473223,985.851333
313,985.851333,174.206630,985.851333
314,985.851333,194.612643,985.851333
315,985.851333,181.257339,985.851333
316,985.851333,140.219175,985.851333
317,985.851333,165.376881,985.851333
318,985.851333,158.804091,985.851333
319,985.851333,-57.192318,985.851333
320,985.851333,93.356770,985.851333
321,985.851333,29.992819,985.851333
322,985.851333,-15.446295,985.851333
323,985.851333,125.483738,985.851333
324,985.851333,144.951128,985.851333
325,985.851333,72.139160,985.851333
326,985.851333,144.262497,985.851333
327,985.851333,108.543548,985.851333
328,985.851333,60.572190,985.851333
329,985.851333,166.050487,985.851333
330,986.318000,37.012783,986.318000
331,986.318000,127.798726,986.318000
332,986.318000,130.317190,986.318000
333,986.509333,150.144026,986.509333
334,986.509333,320.412290,986.509333
335,986.509333,406.008549,986.509333
336,986.509333,201.015335,986.509333
337,986.509333,151.074165,986.509333
338,986.509333,71.124191,986.509333
339,986.509333,100.541509,986.509333
340,986.509333,166.864872,986.509333
341,986.509333,131.827932,986.509333
342,986.509333,114.319468,986.509333
343,986.509333,160.508724,986.509333
344,986.509333,169.806170,986.509333
345,986.509333,230.862256,986.509333
346,986.509333,149.927451,986.509333
347,986.509333,176.374585,986.509333
348,986.509333,204.602642,986.509333
349,986.509333,125.611032,986.509333
350,986.521333,72.119425,986.521333
351,986.521333,49.787791,986.521333
352,986.521333,210.744094,986.521333
353,986.521333,307.034288,986.521333
354,986.521333,465.139220,986.521333
355,986.583333,411.159903,986.583333
356,986.583333,416.090157,986.583333
357,986.583333,416.703070,986.583333
358,986.583333,400.508943,986.583333
359,986.583333,563.589241,986.583333
360,986.583333,337.527132,986.583333
361,986.583333,345.825686,986.583333
362,986.583333,346.904016,986.583333
363,986.583333,276.095400,986.583333
364,986.583333,256.343305,986.583333
365,986.583333,459.432947,986.583333
366,986.583333,369.953829,986.583333
367,986.583333,421.608722,986.583333
368,986.583333,445.716547,986.583333
369,986.583333,471.085433,986.583333
370,986.583333,320.151820,986.583333
371,986.583333,447.928418,986.583333
372,986.583333,435.023954,986.583333
373,986.583333,334.516883,986.583333
374,986.583333,448.141844,986.583333
375,986.583333,472.544231,986.583333
376,986.583333,371.383372,986.583333
377,986.583333,415.105286,986.583333
378,986.583333,318.483392,986.583333
379,986.583333,240.678915,986.583333
380,986.583333,312.068551,986.583333
381,986.583333,312.947847,986.583333
382,986.583333,355.678318,986.583333
383,986.583333,450.655539,986.583333
384,986.583333,323.482877,986.583333
385,986.583333,525.815814,986.583333
386,986.583333,264.360598,986.583333
387,986.583333,414.540290,986.583333
388,986.583333,427.233811,986.583333
389,986.583333,457.227521,986.583333
390,986.583333,343.990841,986.583333
391,986.583333,360.324570,986.583333
392,986.583333,268.411521,986.583333
393,986.583333,366.772271,986.583333
394,986.835667,533.499044,986.835667
395,986.835667,470.318999,986.835667
396,986.835667,224.562155,986.835667
397,986.835667,392.622368,986.835667
398,986.835667,185.429667,986.835667
399,986.835667,308.263171,986.835667
400,986.835667,218.073510,986.835667
401,986.835667,32.684546,986.835667
402,986.980000,22.557750,986.980000
403,986.980000,145.324313,986.980000
404,986.980000,173.330584,986.980000
405,986.994667,190.950164,986.994667
406,986.994667,141.931955,986.994667
407,986.994667,210.978198,986.994667
408,986.994667,237.180015,986.994667
409,986.994667,249.497112,986.994667
410,986.994667,317.035618,986.994667
411,986.994667,156.903260,986.994667
412,986.994667,150.245408,986.994667
413,986.994667,274.389136,986.994667
414,986.994667,165.143426,986.994667
415,986.994667,292.974513,986.994667
416,986.994667,250.780657,986.994667
417,987.001333,144.185973,987.001333
418,987.001333,73.474972,987.001333
419,987.001333,60.644637,987.001333
420,987.001333,-52.814226,987.001333
421,987.001333,123.205934,987.001333
422,987.490667,107.049680,987.490667
423,987.490667,133.820738,987.490667
424,987.490667,173.231427,987.490667
425,987.490667,-29.842717,987.490667
426,987.490667,120.505704,987.490667
427,987.490667,222.918539,987.490667
428,988.000000,230.800134,988.000000
429,988.000000,124.185838,988.000000
430,988.000000,190.097974,988.000000
431,988.000000,263.426863,988.000000
432,988.029333,421.382282,988.029333
433,988.499667,333.617065,988.499667
434,988.499667,370.143412,988.499667
435,988.499667,319.851093,988.499667
436,988.499667,177.588150,988.499667
437,988.499667,214.754386,988.499667
438,988.499667,516.469719,988.499667
439,988.499667,377.806656,988.499667
440,988.810667,279.851189,988.810667
441,988.810667,395.819647,988.810667
442,988.810667,298.106017,988.810667
443,988.810667,202.700523,988.810667
444,988.810667,276.817594,988.810667
445,988.810667,200.925858,988.810667
446,988.810667,250.646687,988.810667
447,988.810667,164.662057,988.810667
448,988.810667,137.880145,988.810667
449,988.810667,209.836331,988.810667
450,988.810667,211.603887,988.810667
451,988.810667,147.199298,988.810667
452,988.810667,301.659171,988.810667
453,988.810667,163.623388,988.810667
454,988.810667,82.418547,988.810667
455,988.810667,128.648881,988.810667
456,988.810667,201.932481,988.810667
457,988.810667,177.690391,988.810667
458,988.810667,137.700247,988.810667
459,988.810667,63.226469,988.810667
460,988.810667,251.225979,988.810667
461,988.810667,177.619551,988.810667
462,988.810667,154.469045,988.810667
463,988.810667,168.140091,988.810667
464,988.810667,204.857621,988.810667
465,988.927333,168.248379,988.927333
466,988.927333,188.469751,988.927333
467,988.927333,199.938902,988.927333
468,988.927333,96.086888,988.927333
469,988.927333,36.946646,988.927333
470,988.927333,22.968079,988.927333
471,988.927333,186.687636,988.927333
472,988.927333,120.469723,988.927333
473,988.927333,202.119445,988.927333
474,988.927333,126.341037,988.927333
475,988.927333,183.452662,988.927333
476,988.927333,258.340046,988.927333
477,988.927333,96.537512,988.927333
478,988.927333,73.863225,988.927333
479,988.927333,201.575667,988.927333
480,988.927333,376.916634,988.927333
481,988.927333,225.577074,988.927333
482,988.927333,254.719991,988.927333
483,988.927333,239.583222,988.927333
484,988.927333,82.210955,988.927333
485,988.927333,272.897797,988.927333
486,988.927333,89.802873,988.927333
487,988.927333,104.459071,988.927333
488,988.927333,142.973486,988.927333
489,988.927333,163.102725,988.927333
490,988.927333,257.135175,988.927333
491,988.927333,241.069871,988.927333
492,988.927333,189.061400,988.927333
493,988.927333,127.397122,988.927333
494,988.927333,85.990084,988.927333
495,988.927333,98.093592,988.927333
496,988.927333,136.001743,988.927333
497,988.927333,150.347449,988.927333
498,988.927333,269.135705,988.927333
499,988.927333,138.916710,988.927333
500,988.927333,241.599050,988.927333
501,988.927333,228.228062,988.927333
502,988.927333,171.408388,988.927333
503,988.927333,177.861267,988.927333
504,988.927333,138.213662,988.927333
505,988.927333,86.579842,988.927333
506,988.927333,144.826282,988.927333
507,988.927333,74.637319,988.927333
508,988.927333,152.434780,988.927333
509,988.927333,112.649862,988.927333
510,988.927333,139.181963,988.927333
511,988.927333,93.773469,988.927333
512,988.927333,127.514628,988.927333
513,988.927333,128.479266,988.927333
514,988.927333,231.681453,988.927333
515,988.927333,226.617897,988.927333
516,988.927333,168.647922,988.927333
517,988.927333,151.077919,988.927333
518,988.927333,129.082719,988.927333
519,988.946667,126.292096,988.946667
520,988.946667,130.675961,988.946667
521,988.946667,123.213309,988.946667
522,988.946667,278.556137,988.946667
523,988.946667,218.116972,988.946667
524,988.946667,280.341808,988.946667
525,988.946667,481.523151,988.946667
526,988.946667,436.531607,988.946667
527,988.946667,315.443908,988.946667
528,988.946667,315.768879,988.946667
529,988.946667,313.686746,988.946667
530,988.946667,371.943897,988.946667
531,988.946667,331.695688,988.946667
532,988.946667,439.552040,988.946667
533,988.946667,340.085040,988.946667
534,988.946667,278.508014,988.946667
535,988.946667,355.961032,988.946667
536,989.063333,482.764076,989.063333
537,989.063333,397.478099,989.063333
538,989.063333,340.318472,989.063333
539,989.063333,296.635218,989.063333
540,989.063333,138.268384,989.063333
541,989.063333,153.996248,989.063333
542,989.063333,147.081898,989.063333
543,989.063333,24.372482,989.063333
544,989.063333,251.609870,989.063333
545,989.063333,143.237470,989.063333
546,989.063333,133.216071,989.063333
547,989.063333,180.037186,989.063333
548,989.063333,78.666436,989.063333
549,989.063333,58.180510,989.063333
550,989.063333,137.251375,989.063333
551,989.063333,315.627796,989.063333
552,989.063333,62.305247,989.063333
553,989.063333,141.000273,989.063333
554,989.286000,202.260935,989.286000
555,989.286000,144.059413,989.286000
556,989.286000,98.174597,989.286000
557,989.286000,176.949654,989.286000
558,989.286000,214.234355,989.286000
559,989.286000,206.899891,989.286000
560,989.286000,169.854547,989.286000
561,989.286000,104.585630,989.286000
562,989.286000,247.187112,989.286000
563,989.286000,162.515105,989.286000
564,989.286000,121.643057,989.286000
565,989.661667,179.480191,989.661667
566,989.661667,178.262599,989.661667
567,989.661667,125.254353,989.661667
568,989.661667,63.355710,989.661667
569,989.661667,58.590684,989.661667
570,989.661667,0.627947,989.661667
571,989.661667,144.433126,989.661667
572,989.661667,114.207357,989.661667
573,989.661667,179.927995,989.661667
574,989.661667,215.752840,989.661667
575,989.673000,75.946273,989.673000
576,989.673000,-6.949536,989.673000
577,989.673000,83.588001,989.673000
578,989.673000,239.826777,989.673000
579,989.673000,159.218015,989.673000
580,989.673000,110.686028,989.673000
581,989.673000,190.443230,989.673000
582,989.673000,244.395863,989.673000
583,989.673000,125.888168,989.673000
584,989.673000,51.408941,989.673000
585,989.673000,217.607461,989.673000
586,989.673000,156.472109,989.673000
587,989.673000,129.016785,989.673000
588,989.673000,119.180167,989.673000
589,989.673000,243.162615,989.673000
590,989.673000,239.826123,989.673000
591,989.795333,239.180642,989.795333
592,989.795333,107.952536,989.795333
593,989.795333,22.784012,989.795333
594,989.795333,-34.776076,989.795333
595,989.795333,233.350073,989.795333
596,989.795333,271.552530,989.795333
597,989.795333,222.901495,989.795333
598,989.795333,122.497942,989.795333
599,989.795333,220.836118,989.795333
600,989.943000,374.941724,989.943000
601,989.943000,52.410091,989.943000
602,989.943000,61.009468,989.943000
603,989.943000,110.400039,989.943000
604,989.943000,162.981829,989.943000
605,989.943000,145.788741,989.943000
606,990.037000,236.432602,990.037000
607,990.037000,71.998901,990.037000
608,990.037000,173.751600,990.037000
609,990.037000,81.097835,990.037000
610,990.037000,159.081917,990.037000
611,990.037000,244.412894,990.037000
612,990.060333,143.463234,990.060333
613,990.060333,89.370377,990.060333
614,990.060333,110.315737,990.060333
615,990.060333,135.135971,990.060333
616,990.060333,76.503712,990.060333
617,990.060333,86.996227,990.060333
618,990.060333,51.447049,990.060333
619,990.060333,79.392579,990.060333
620,990.060333,182.482853,990.060333
621,990.060333,67.538506,990.060333
622,990.060333,54.903310,990.060333
623,990.060333,52.902296,990.060333
624,990.060333,-41.961056,990.060333
625,990.060333,75.898277,990.060333
626,990.060333,160.994886,990.060333
627,990.060333,143.019817,990.060333
628,990.060333,167.424026,990.060333
629,990.060333,204.212359,990.060333
630,990.060333,13.253298,990.060333
631,990.060333,182.075640,990.060333
632,990.060333,231.978225,990.060333
633,990.060333,274.992292,990.060333
634,990.060333,217.132895,990.060333
635,990.060333,95.278609,990.060333
636,990.060333,162.087344,990.060333
637,990.060333,99.664355,990.060333
638,990.060333,-42.091152,990.060333
639,990.060333,217.987524,990.060333
640,990.060333,112.183704,990.060333
641,990.060333,90.215366,990.060333
642,990.060333,82.968801,990.060333
643,990.060333,56.987641,990.060333
644,990.060333,83.955500,990.060333
645,990.060333,112.837750,990.060333
646,990.060333,175.166287,990.060333
647,990.060333,24.088282,990.060333
648,990.060333,182.501383,990.060333
649,990.060333,251.709263,990.060333
650,990.060333,123.200543,990.060333
651,990.139000,163.449469,990.139000
652,990.139000,146.532015,990.139000
653,990.139000,97.296805,990.139000
654,990.139000,-109.843336,990.139000
655,990.139000,126.147735,990.139000
656,990.139000,32.074310,990.139000
657,990.139000,63.244777,990.139000
658,990.139000,66.896318,990.139000
659,990.139000,38.528685,990.139000
660,990.139000,100.454642,990.139000
661,990.139000,132.251832,990.139000
662,990.139000,139.027310,990.139000
663,990.139000,111.032444,990.139000
664,990.139000,33.129953,990.139000
665,990.139000,46.192037,990.139000
666,990.139000,80.724776,990.139000
667,990.139000,65.032150,990.139000
668,990.139000,80.444593,990.139000
669,990.139000,183.442065,990.139000
670,990.139000,226.971995,990.139000
671,990.139000,237.280587,990.139000
672,990.139000,285.826118,990.139000
673,990.139000,113.354532,990.139000
674,990.139000,159.379915,990.139000
675,990.139000,20.894575,990.139000
676,990.139000,-10.366364,990.139000
677,990.139000,38.975798,990.139000
678,990.139000,132.598416,990.139000
679,990.139000,175.916249,990.139000
680,990.139000,98.519047,990.139000
681,990.139000,150.718515,990.139000
682,990.139000,108.266835,990.139000
683,990.139000,139.852611,990.139000
684,990.139000,16.743902,990.139000
685,990.139000,116.050326,990.139000
686,990.139000,95.949547,990.139000
687,990.139000,58.558253,990.139000
688,990.139000,-102.060536,990.139000
689,990.139000,22.126032,990.139000
690,990.139000,346.317481,990.139000
691,990.139000,70.088329,990.139000
692,990.139000,-4.068192,990.139000
693,990.139000,62.335213,990.139000
694,990.139000,43.313914,990.139000
695,990.139000,165.057257,990.139000
696,990.139000,210.343333,990.139000
697,990.139000,74.716236,990.139000
698,990.139000,89.457337,990.139000
699,990.139000,94.221466,990.139000
700,990.139000,107.825419,990.139000
701,990.139000,-70.024682,990.139000
702,990.184333,-39.859481,990.184333
703,990.184333,-15.053323,990.184333
704,990.184333,-8.098911,990.184333
705,990.184333,166.282790,990.184333
706,990.184333,190.677897,990.184333
707,990.184333,107.203147,990.184333
708,990.184333,19.428589,990.184333
709,990.184333,152.001447,990.184333
710,990.184333,237.192901,990.184333
711,990.184333,118.777772,990.184333
712,990.184333,122.142535,990.184333
713,990.184333,109.723078,990.184333
714,990.184333,48.830280,990.184333
715,990.184333,35.896017,990.184333
716,990.184333,63.203394,990.184333
717,990.184333,111.445439,990.184333
718,990.184333,47.772400,990.184333
719,990.184333,48.335945,990.184333
720,990.184333,24.997023,990.184333
721,990.184333,97.676900,990.184333
722,990.184333,136.614090,990.184333
723,990.184333,219.039155,990.184333
724,990.184333,153.102463,990.184333
725,990.184333,250.995349,990.184333
726,990.184333,157.497399,990.184333
727,990.184333,238.277815,990.184333
728,990.489333,108.738973,990.489333
729,990.489333,133.398404,990.489333
730,990.489333,98.556469,990.489333
731,990.489333,120.135792,990.489333
732,990.489333,64.526781,990.489333
733,990.489333,135.876616,990.489333
734,990.489333,124.145765,990.489333
735,990.489333,133.776453,990.489333
736,990.489333,61.616978,990.489333
737,990.489333,95.979705,990.489333
738,990.489333,205.491824,990.489333
739,990.489333,102.526719,990.489333
740,990.489333,11.872080,990.489333
741,990.489333,124.162053,990.489333
742,990.489333,181.352387,990.489333
743,990.489333,104.514896,990.489333
744,990.489333,158.176900,990.489333
745,990.489333,237.698438,990.489333
746,990.489333,82.782831,990.489333
747,990.489333,268.869815,990.489333
748,990.489333,59.097164,990.489333
