generation,best_in_population,mean_fitness,global_best_fitness
271,988.517667,-84.578596,988.517667
272,988.517667,-251.109047,988.517667
273,988.517667,-228.708968,988.517667
274,988.517667,-226.631493,988.517667
275,988.517667,-121.166245,988.517667
276,988.517667,-191.575122,988.517667
277,988.517667,-114.092452,988.517667
278,988.517667,-198.576930,988.517667
279,988.517667,-216.631291,988.517667
280,988.517667,-258.182363,988.517667
281,988.517667,-386.112039,988.517667
282,988.517667,-176.043878,988.517667
283,988.517667,-299.197623,988.517667
284,988.517667,-167.870623,988.517667
285,988.517667,-256.899473,988.517667
286,988.517667,-337.380807,988.517667
287,988.517667,-463.485447,988.517667
288,988.517667,-257.163536,988.517667
289,988.517667,-263.418839,988.517667
290,988.548667,-296.282375,988.548667
291,988.548667,-338.045627,988.548667
292,988.548667,-80.842267,988.548667
293,988.548667,-278.726878,988.548667
294,988.548667,-154.473606,988.548667
295,988.548667,-14.806312,988.548667
296,988.548667,-292.968594,988.548667
297,988.548667,-290.068182,988.548667
298,988.548667,-15.566652,988.548667
299,988.548667,-129.626028,988.548667
300,988.558333,-98.828771,988.558333
301,988.558333,-128.764511,988.558333
302,988.558333,-416.908499,988.558333
303,988.558333,-111.497784,988.558333
304,988.558333,-34.203593,988.558333
305,988.558333,-18.458431,988.558333
306,988.582000,6.178937,988.582000
307,988.582000,-249.221002,988.582000
308,988.582000,84.941365,988.582000
309,988.582000,175.528028,988.582000
310,988.582000,74.779607,988.582000
311,988.582000,150.896019,988.582000
312,988.582000,348.150236,988.582000
313,988.638667,315.424417,988.638667
314,988.638667,239.996974,988.638667
315,988.638667,304.106210,988.638667
316,988.925000,84.155102,988.925000
317,988.925000,41.735048,988.925000
318,988.925000,-93.365450,988.925000
319,988.925000,140.297225,988.925000
320,988.938667,221.139453,988.938667
321,988.938667,156.095219,988.938667
322,988.951667,427.382122,988.951667
323,989.285667,134.430573,989.285667
324,989.285667,45.135403,989.285667
325,989.285667,100.956611,989.285667
326,989.285667,149.414648,989.285667
327,989.302000,471.129527,989.302000
328,989.302000,216.905563,989.302000
329,989.302000,176.421824,989.302000
330,989.302000,6.710205,989.302000
331,989.302000,94.741300,989.302000
332,989.302000,-135.562139,989.302000
333,989.302000,-4.359326,989.302000
334,989.302000,98.006772,989.302000
335,989.302000,69.246484,989.302000
336,989.339667,-36.786971,989.339667
337,989.339667,62.778786,989.339667
338,989.339667,175.649294,989.339667
339,989.363000,187.422718,989.363000
340,989.363000,125.547108,989.363000
341,989.363000,44.821173,989.363000
342,989.363000,317.939946,989.363000
343,989.419000,120.348782,989.419000
344,989.419000,68.443271,989.419000
345,989.419000,0.079635,989.419000
346,989.419000,181.593854,989.419000
347,989.419000,71.813274,989.419000
348,989.420000,53.325128,989.420000
349,989.422667,169.692416,989.422667
350,989.422667,-166.528855,989.422667
351,989.422667,170.725318,989.422667
352,989.423667,309.642893,989.423667
353,989.437333,236.489479,989.437333
354,989.437333,-134.759015,989.437333
355,989.437333,20.082890,989.437333
356,989.437333,-130.291539,989.437333
357,989.437333,-45.607900,989.437333
358,989.437333,81.151161,989.437333
359,989.437333,139.996268,989.437333
360,989.437333,138.396596,989.437333
361,989.437333,8.753497,989.437333
362,989.437333,208.600441,989.437333
363,989.437333,-131.157103,989.437333
364,989.437333,-69.687644,989.437333
365,989.438000,13.069651,989.438000
366,989.438000,80.833275,989.438000
367,989.438000,-4.698091,989.438000
368,989.438333,28.618105,989.438333
369,989.438333,26.335118,989.438333
370,989.438333,211.194862,989.438333
371,989.438333,233.018616,989.438333
372,989.477667,275.260532,989.477667
373,989.477667,53.312643,989.477667
374,989.477667,53.405826,989.477667
375,989.477667,82.256407,989.477667
376,989.477667,70.143448,989.477667
377,989.477667,-70.879699,989.477667
378,989.477667,154.814314,989.477667
379,989.477667,67.024278,989.477667
380,989.477667,220.198528,989.477667
381,989.477667,14.634342,989.477667
382,989.477667,-126.924562,989.477667
383,989.477667,13.427095,989.477667
384,989.477667,62.421643,989.477667
385,989.477667,311.856250,989.477667
386,989.477667,225.276982,989.477667
387,989.508000,143.177116,989.508000
388,989.508000,113.076967,989.508000
389,989.508000,103.141289,989.508000
390,989.508000,-164.744136,989.508000
391,989.508000,-90.126806,989.508000
392,989.508000,-219.743417,989.508000
393,989.508000,-168.014741,989.508000
394,989.522000,-343.146350,989.522000
395,989.522000,-354.087783,989.522000
396,989.522000,-377.968015,989.522000
397,989.522000,-237.545737,989.522000
398,989.522000,-213.589842,989.522000
399,989.522000,-271.989473,989.522000
400,989.522000,-75.152010,989.522000
401,989.522000,43.718486,989.522000
402,989.523667,-12.433216,989.523667
403,989.523667,-352.117343,989.523667
404,989.523667,-129.047526,989.523667
405,989.523667,-45.809228,989.523667
406,989.523667,-49.653175,989.523667
407,989.523667,-178.476294,989.523667
408,989.523667,-312.055330,989.523667
409,989.523667,-323.417200,989.523667
410,989.523667,-194.771162,989.523667
411,989.523667,-414.850478,989.523667
412,989.523667,-292.858667,989.523667
413,989.524333,-126.488904,989.524333
414,989.841333,-208.169244,989.841333
415,989.841333,-218.280561,989.841333
416,989.841333,-264.538622,989.841333
417,989.841333,-190.476033,989.841333
418,989.841333,162.245090,989.841333
419,989.841333,69.992601,989.841333
420,989.841333,208.174458,989.841333
421,989.841333,-52.636293,989.841333
422,989.841333,137.514369,989.841333
423,990.047333,185.790661,990.047333
424,990.467667,-4.565353,990.467667
425,990.481333,195.361718,990.481333
426,990.482000,208.168909,990.482000
427,990.482000,177.074186,990.482000
428,990.502333,50.597250,990.502333
429,990.502333,180.787488,990.502333
430,990.502333,-80.344691,990.502333
431,990.502333,209.874735,990.502333
432,990.502333,188.612463,990.502333
433,990.502667,64.164745,990.502667
434,990.504333,374.630901,990.504333
435,990.504667,242.645784,990.504667
436,990.504667,362.286880,990.504667
437,990.504667,221.583337,990.504667
438,990.504667,-242.072598,990.504667
439,990.526333,-250.129535,990.526333
440,990.567333,92.324493,990.567333
441,990.567333,123.455282,990.567333
442,990.567333,145.470145,990.567333
443,990.567333,147.028366,990.567333
444,990.567333,151.958932,990.567333
445,990.594333,325.987130,990.594333
446,990.594333,245.904515,990.594333
447,990.594333,-44.159986,990.594333
448,990.594333,-54.386993,990.594333
449,990.599000,127.248534,990.599000
450,990.599000,432.463948,990.599000
451,990.599000,148.477786,990.599000
452,990.599000,31.483776,990.599000
453,990.608667,439.649483,990.608667
454,990.608667,124.136175,990.608667
455,990.648667,160.764696,990.648667
456,990.648667,72.001751,990.648667
457,990.648667,-6.324013,990.648667
458,990.648667,89.728612,990.648667
459,990.648667,74.218794,990.648667
460,990.648667,38.813083,990.648667
461,990.648667,179.318773,990.648667
462,990.648667,105.494010,990.648667
463,990.648667,161.407024,990.648667
464,990.649333,107.469685,990.649333
465,990.654333,306.523508,990.654333
466,990.654333,127.478356,990.654333
467,990.654333,223.348614,990.654333
468,990.656000,-4.175925,990.656000
469,990.656000,143.734854,990.656000
470,990.656000,-265.780685,990.656000
471,990.659000,-65.608916,990.659000
472,990.659000,-140.294934,990.659000
473,990.659000,214.796318,990.659000
474,990.659000,169.615921,990.659000
475,990.659333,187.657500,990.659333
476,990.659333,46.950970,990.659333
477,990.659333,57.569690,990.659333
478,990.659333,155.158112,990.659333
479,990.659333,287.327255,990.659333
480,990.659333,15.337603,990.659333
481,990.659333,-170.331629,990.659333
482,990.659333,279.883985,990.659333
483,990.659333,-183.569113,990.659333
484,990.659667,118.028517,990.659667
485,990.659667,147.161805,990.659667
486,990.659667,168.850295,990.659667
487,990.659667,41.119998,990.659667
488,990.660667,118.558726,990.660667
489,990.660667,187.473299,990.660667
490,990.660667,104.640883,990.660667
491,990.660667,72.159491,990.660667
492,990.660667,152.243681,990.660667
493,990.660667,235.472743,990.660667
494,990.660667,-105.296997,990.660667
495,990.660667,109.636774,990.660667
496,990.660667,-144.675931,990.660667
497,990.660667,-13.885259,990.660667
498,990.660667,38.805707,990.660667
499,990.661333,-213.404448,990.661333
500,990.661333,-87.348886,990.661333
501,990.661333,-78.599247,990.661333
502,990.666667,-118.403076,990.666667
503,990.666667,189.983514,990.666667
504,990.666667,119.951954,990.666667
505,990.666667,2.074950,990.666667
506,990.666667,-38.272720,990.666667
507,990.666667,39.245084,990.666667
508,990.666667,-32.880185,990.666667
509,990.666667,151.595139,990.666667
510,990.666667,-8.638889,990.666667
511,990.666667,142.830427,990.666667
512,990.666667,125.993775,990.666667
513,990.666667,377.439657,990.666667
514,990.666667,-64.865816,990.666667
515,990.672000,20.797540,990.672000
516,990.672000,46.538722,990.672000
517,990.672000,209.884166,990.672000
518,990.672000,134.724917,990.672000
519,990.672000,143.057073,990.672000
520,990.673000,105.774520,990.673000
521,990.673000,55.811461,990.673000
522,990.673000,109.867225,990.673000
523,990.673000,240.346252,990.673000
524,990.673000,178.532853,990.673000
525,990.673667,65.208017,990.673667
526,990.673667,222.039364,990.673667
527,990.674000,291.181415,990.674000
528,990.674000,72.889931,990.674000
529,990.674000,313.639138,990.674000
530,990.674000,168.748627,990.674000
531,990.674000,228.900370,990.674000
532,990.674000,155.361255,990.674000
533,990.674000,46.077997,990.674000
534,990.674000,-73.328488,990.674000
535,990.674000,184.842502,990.674000
536,990.674000,38.302945,990.674000
537,990.674000,341.578882,990.674000
538,990.674000,197.207011,990.674000
539,990.674000,139.160791,990.674000
540,990.674000,274.626063,990.674000
541,990.674333,208.453550,990.674333
542,990.674333,106.118346,990.674333
543,990.674333,133.694678,990.674333
544,990.674333,213.452324,990.674333
545,990.687333,244.955375,990.687333
546,990.693000,209.595942,990.693000
547,990.693000,98.451957,990.693000
548,990.693000,67.199422,990.693000
549,990.693000,254.768784,990.693000
550,990.693000,35.187211,990.693000
551,990.693000,303.779259,990.693000
552,990.693000,204.722007,990.693000
553,990.693333,-25.964630,990.693333
554,990.693333,338.145736,990.693333
555,990.693333,156.274894,990.693333
556,990.693333,-2.437836,990.693333
557,990.693333,66.021784,990.693333
558,990.693667,32.257348,990.693667
559,990.693667,268.376907,990.693667
560,990.693667,289.965908,990.693667
561,990.742667,132.796142,990.742667
562,990.742667,205.522961,990.742667
563,990.742667,299.252476,990.742667
564,990.742667,110.371237,990.742667
565,990.742667,209.730255,990.742667
566,990.742667,98.903286,990.742667
567,990.742667,118.405741,990.742667
568,990.742667,226.289449,990.742667
569,990.742667,285.530707,990.742667
570,990.742667,92.614125,990.742667
571,990.742667,293.993681,990.742667
572,990.742667,23.488501,990.742667
573,990.742667,161.458235,990.742667
574,990.742667,200.151099,990.742667
575,990.742667,79.732904,990.742667
576,990.742667,-72.618973,990.742667
577,990.742667,-229.818874,990.742667
578,990.742667,74.996831,990.742667
579,990.742667,199.997291,990.742667
580,990.742667,150.610097,990.742667
581,990.742667,156.797002,990.742667
582,990.742667,72.824798,990.742667
583,990.742667,110.835001,990.742667
584,990.742667,187.362386,990.742667
585,990.742667,16.256082,990.742667
586,990.742667,-3.164900,990.742667
587,990.742667,362.677016,990.742667
588,990.742667,27.807693,990.742667
589,990.742667,-1.513525,990.742667
590,990.742667,219.617897,990.742667
591,990.742667,-84.265637,990.742667
592,990.742667,-68.551604,990.742667
593,990.742667,-192.548298,990.742667
594,990.742667,96.456259,990.742667
595,990.742667,149.973868,990.742667
596,990.742667,258.058758,990.742667
597,990.742667,114.499474,990.742667
598,990.742667,489.853242,990.742667
599,990.742667,363.437541,990.742667
600,990.742667,324.240504,990.742667
601,990.742667,81.045375,990.742667
602,990.742667,193.760278,990.742667
603,990.742667,91.349483,990.742667
604,990.742667,155.252978,990.742667
605,990.742667,174.667604,990.742667
606,990.742667,-0.063097,990.742667
607,990.742667,96.116409,990.742667
608,990.742667,-34.720082,990.742667
609,990.742667,163.222966,990.742667
610,990.742667,85.064625,990.742667
611,990.742667,203.164750,990.742667
612,990.742667,153.784499,990.742667
613,990.742667,180.389494,990.742667
614,990.742667,106.771539,990.742667
615,990.742667,-50.641570,990.742667
616,990.742667,102.894087,990.742667
617,990.742667,13.406647,990.742667
618,990.742667,317.853477,990.742667
619,990.742667,297.803610,990.742667
620,990.742667,-5.453457,990.742667
621,990.742667,120.832352,990.742667
622,990.742667,-7.221738,990.742667
623,990.742667,87.551228,990.742667
624,990.742667,178.451776,990.742667
625,990.743333,-12.887125,990.743333
626,990.743333,181.278365,990.743333
627,990.743333,137.840007,990.743333
628,990.743333,-149.671468,990.743333
629,990.743333,215.263418,990.743333
630,990.743333,97.466685,990.743333
631,990.743333,-110.366451,990.743333
632,990.743333,118.446073,990.743333
633,990.743333,307.432037,990.743333
634,990.743333,-29.982067,990.743333
635,990.743333,-147.337107,990.743333
636,990.743333,181.873736,990.743333
637,990.743333,274.028582,990.743333
638,990.743333,54.191793,990.743333
639,990.743333,46.752943,990.743333
640,990.743333,94.575266,990.743333
641,990.743333,-62.978040,990.743333
642,990.743333,60.974416,990.743333
643,990.743333,12.673447,990.743333
644,990.743333,94.261924,990.743333
645,990.743333,182.947617,990.743333
646,990.743333,125.462523,990.743333
647,990.743333,116.869660,990.743333
648,990.743333,226.612185,990.743333
649,990.743333,220.338128,990.743333
650,990.743333,-40.205578,990.743333
651,990.743333,-3.642516,990.743333
652,990.743333,22.900307,990.743333
653,990.743333,73.187515,990.743333
654,990.743333,116.162899,990.743333
655,990.743333,161.076636,990.743333
656,990.743333,42.765212,990.743333
657,990.743333,104.265241,990.743333
658,990.743333,248.990769,990.743333
659,990.743333,250.544049,990.743333
660,990.743333,133.219906,990.743333
661,990.743333,154.637220,990.743333
662,990.743333,-19.243486,990.743333
663,990.743333,148.891634,990.743333
664,990.743333,244.038203,990.743333
665,990.743333,231.202055,990.743333
666,990.743333,170.134878,990.743333
667,990.743333,400.493294,990.743333
668,990.743333,-58.274885,990.743333
669,990.743333,155.679739,990.743333
670,990.743333,125.285236,990.743333
671,990.743333,-6.782347,990.743333
672,990.743333,-55.863851,990.743333
673,990.743333,-14.592699,990.743333
674,990.743333,161.608593,990.743333
675,990.743333,204.544453,990.743333
676,990.743333,408.855279,990.743333
677,990.743333,102.636080,990.743333
678,990.743333,108.150262,990.743333
679,990.743333,137.975337,990.743333
680,990.743333,149.841757,990.743333
681,990.743333,260.521324,990.743333
682,990.743333,281.747410,990.743333
683,990.743333,279.047526,990.743333
684,990.743333,27.179921,990.743333
685,990.743333,-65.104520,990.743333
686,990.743333,-124.590039,990.743333
687,990.743333,73.523387,990.743333
688,990.743333,-50.587934,990.743333
689,990.743333,-33.399274,990.743333
690,990.743333,20.373516,990.743333
691,990.743333,6.785039,990.743333
692,990.743333,313.901728,990.743333
693,990.743333,139.903685,990.743333
694,990.743333,36.441467,990.743333
695,990.743333,65.913904,990.743333
696,990.743333,-31.216821,990.743333
697,990.743333,66.593019,990.743333
698,990.743333,-38.857644,990.743333
699,990.743333,-5.237559,990.743333
700,990.743333,264.776660,990.743333
701,990.743333,37.243886,990.743333
702,990.743333,137.830015,990.743333
703,990.743333,-1.022337,990.743333
704,990.743333,118.251797,990.743333
705,990.743333,-131.912722,990.743333
706,990.743333,-69.081940,990.743333
707,990.743333,-67.315455,990.743333
708,990.743333,278.668443,990.743333
709,990.743333,88.095889,990.743333
710,990.743333,94.903296,990.743333
711,990.743333,182.979674,990.743333
712,990.743333,-0.771759,990.743333
713,990.743333,49.792223,990.743333
714,990.743333,-108.612668,990.743333
715,990.743333,114.130816,990.743333
716,990.743333,91.151326,990.743333
717,990.743333,79.201701,990.743333
718,990.743333,101.123392,990.743333
719,990.743333,260.005263,990.743333
720,990.743333,-135.081206,990.743333
721,990.743333,214.918293,990.743333
722,990.743333,-155.296494,990.743333
723,990.743333,228.703461,990.743333
724,990.743333,137.895440,990.743333
725,990.743333,87.732652,990.743333
726,990.743333,-93.165314,990.743333
727,990.743333,57.263798,990.743333
728,990.743333,185.344923,990.743333
729,990.743333,37.360829,990.743333
730,990.743333,27.021651,990.743333
731,990.743333,102.497379,990.743333
732,990.743333,267.727625,990.743333
733,990.743333,44.467799,990.743333
734,990.743333,506.851715,990.743333
735,990.743333,118.751181,990.743333
736,990.743333,-9.625665,990.743333
737,990.743333,64.053484,990.743333
738,990.743333,-180.613078,990.743333
739,990.743333,58.025081,990.743333
740,990.743333,90.840053,990.743333
741,990.743333,103.814497,990.743333
742,990.743333,-0.085265,990.743333
743,990.743667,131.739663,990.743667
744,990.743667,78.614859,990.743667
745,990.743667,-7.474288,990.743667
746,990.743667,353.303611,990.743667
747,990.743667,121.759465,990.743667
748,990.743667,193.480845,990.743667
749,990.743667,-192.562470,990.743667
750,990.743667,135.965809,990.743667
751,990.743667,104.691008,990.743667
752,990.743667,-100.726216,990.743667
753,990.743667,239.696283,990.743667
754,990.743667,-49.627395,990.743667
755,990.743667,104.921717,990.743667
756,990.743667,301.160161,990.743667
757,990.743667,85.446840,990.743667
758,990.743667,68.832810,990.743667
759,990.743667,3.207943,990.743667
760,990.743667,117.138761,990.743667
761,990.743667,228.065466,990.743667
762,990.743667,5.359079,990.743667
763,990.743667,265.362726,990.743667
764,990.743667,231.284230,990.743667
765,990.743667,252.380777,990.743667
766,990.743667,-179.621702,990.743667
767,990.743667,113.781680,990.743667
768,990.743667,348.185753,990.743667
769,990.743667,185.946123,990.743667
770,990.743667,228.755801,990.743667
771,990.743667,5.680525,990.743667
772,990.743667,146.067100,990.743667
773,990.743667,-62.767754,990.743667
774,990.743667,35.609637,990.743667
775,990.743667,120.436529,990.743667
776,990.743667,153.057726,990.743667
777,990.743667,83.392914,990.743667
778,990.743667,151.228515,990.743667
779,990.743667,147.665622,990.743667
780,990.743667,-88.524204,990.743667
781,990.743667,-70.888356,990.743667
782,990.743667,66.627870,990.743667
783,990.743667,192.647002,990.743667
784,990.743667,120.522330,990.743667
785,990.743667,190.803087,990.743667
786,990.743667,81.190659,990.743667
787,990.743667,73.825762,990.743667
788,990.743667,230.864334,990.743667
789,990.743667,50.386729,990.743667
790,990.743667,-83.508044,990.743667
791,990.743667,28.443953,990.743667
792,990.743667,114.130618,990.743667
793,990.743667,155.530247,990.743667
794,990.743667,249.944644,990.743667
795,990.743667,71.448335,990.743667
796,990.743667,158.067377,990.743667
797,990.743667,-169.786433,990.743667
798,990.743667,-1.577521,990.743667
799,990.743667,176.342919,990.743667
